iter	HammingLoss	MultiCrossEntropy
874	0.02276128749	0.07352843715
875	0.02276034393	0.07351860543
876	0.02275940038	0.07349400193
877	0.02275837105	0.07348484143
878	0.02275811371	0.07346796608
879	0.02275794216	0.07346228811
880	0.02275768483	0.07345390204
881	0.0227562266	0.07343722771
882	0.02275596927	0.07343215546
883	0.02275554038	0.07341255113
884	0.02275373905	0.07338183459
885	0.02275262394	0.07337433397
886	0.02275133727	0.07335997968
887	0.02275030794	0.07333611279
888	0.02274842083	0.07332583486
889	0.0227473915	0.07331585141
890	0.02274533283	0.07330515406
891	0.02274378884	0.0732788417
892	0.02274301684	0.0732671268
893	0.02274112973	0.07326017033
894	0.02274078662	0.07325187969
895	0.02274061506	0.07324190518
896	0.02273829906	0.07321141167
897	0.02273812751	0.07320465705
898	0.02273632617	0.07319642476
899	0.02273598306	0.07318438265
900	0.02273486795	0.07317808392
901	0.02273435329	0.07317435142
902	0.02273272351	0.07316890999
903	0.02273212307	0.07316319905
904	0.02273152262	0.07315341262
905	0.02273092218	0.07314404299
906	0.02272920662	0.07313699019
907	0.02272877774	0.0731326663
908	0.02272809151	0.07312530043
909	0.02272414574	0.0730939609
910	0.02272320218	0.07308336473
911	0.02272182974	0.07306726954
912	0.0227189133	0.07305936411
913	0.0227181413	0.07303629291
914	0.02271728352	0.07302952264
915	0.02271642575	0.07301700175
916	0.02271633997	0.07300174253
917	0.02271496752	0.0729901455
918	0.02271282308	0.07297100857
919	0.0227119653	0.07295576565
920	0.02271067864	0.07295271737
921	0.02270939197	0.07294806851
922	0.02270887731	0.07293795978
923	0.02270819109	0.07293334368
924	0.0227069902	0.07292512778
925	0.02270475998	0.07291563708
926	0.02270278709	0.07290486572
927	0.02270021376	0.07290015595
928	0.02269875554	0.07288358785
929	0.0226977262	0.07287263711
930	0.02269703998	0.07286126447
931	0.0226942951	0.07282910993
932	0.02269309421	0.07282427557
933	0.02269395199	0.07280560886
934	0.02269360887	0.0727981157
935	0.02269309421	0.07279179239
936	0.02269249376	0.07277818239
937	0.02269189332	0.07277089983
938	0.02269137865	0.07275845513
939	0.02269026354	0.07274896628
940	0.02268923421	0.07274113401
941	0.02268820488	0.07273745118
942	0.02268726132	0.07273305058
943	0.02268700399	0.07272917195
944	0.02268528844	0.07272624314
945	0.02268460221	0.07272157258
946	0.0226834871	0.07270702519
947	0.02267954133	0.07269489265
948	0.022679284	0.07267467327
949	0.02267756844	0.07266060756
950	0.02267653911	0.07264486725
951	0.02267593867	0.07263036136
952	0.02267550978	0.07261243273
953	0.02267285067	0.07258196631
954	0.02267242178	0.07256108019
955	0.02266907645	0.07253368228
956	0.02266821867	0.07251877643
957	0.02266804712	0.07250959487
958	0.02266753245	0.07250384867
959	0.02266693201	0.07249646703
960	0.02266307201	0.07246970083
961	0.02266264312	0.07244437341
962	0.02266169957	0.07243675102
963	0.02266101334	0.07241729934
964	0.02266101334	0.07240925737
965	0.0226573249	0.07240160706
966	0.0226565529	0.07237757022
967	0.02265560935	0.07236939646
968	0.02265569513	0.07236105833
969	0.02265466579	0.07235036263
970	0.02265440846	0.07233843642
971	0.02265337913	0.07233533613
972	0.02265149202	0.07232019972
973	0.02264934757	0.07231394486
974	0.0226477178	0.07229178415
975	0.02264574491	0.07228863835
976	0.02264437247	0.07228024917
977	0.02264377202	0.0722758399
978	0.02264351469	0.07227055429
979	0.02264205647	0.0722641045
980	0.02264128447	0.07224921582
981	0.02263965469	0.07224353882
982	0.02263956892	0.072238158
983	0.02263862536	0.0722290554
984	0.02263776758	0.07222635918
985	0.02263648092	0.07222053552
986	0.02263562314	0.07220654042
987	0.02263545159	0.07219762974
988	0.02263416492	0.07219498932
989	0.02263322136	0.07218146894
990	0.02263030492	0.0721679258
991	0.02262918981	0.0721591767
992	0.02262781737	0.0721481338
993	0.02262721692	0.0721432437
994	0.02262601604	0.07213583206
995	0.02262567293	0.07212701383
996	0.02262181293	0.07211505016
997	0.02261949693	0.07209110475
998	0.02261803871	0.07207802805
999	0.02261760982	0.07207532302
1000	0.02261495071	0.07204810658
1001	0.02261392138	0.07204260071
1002	0.02261263471	0.07203725568
1003	0.02261246316	0.07201505392
1004	0.0226115196	0.07201165112
1005	0.02260620139	0.07200617694
1006	0.02260534361	0.07199990901
1007	0.02260508628	0.07199288722
1008	0.02260465739	0.07198688134
1009	0.02260362805	0.07197761
1010	0.02260234139	0.07196742599
1011	0.02260062583	0.07196400595
1012	0.02260028272	0.07194827171
1013	0.02259856717	0.07193838641
1014	0.02259522184	0.07192584785
1015	0.02259410673	0.07190625226
1016	0.02259350628	0.07189791326
1017	0.02259299162	0.07188993881
1018	0.02259179073	0.07188432158
1019	0.02259136184	0.07187054747
1020	0.02259058984	0.07186578014
1021	0.02259024673	0.07185361553
1022	0.02259024673	0.07184057661
1023	0.02258810229	0.07183575985
1024	0.0225869014	0.07183018287
1025	0.02258638673	0.07182143134
1026	0.02258449962	0.07179826942
1027	0.02258355607	0.07179346716
1028	0.02258321296	0.07176339873
1029	0.02258261251	0.07174011241
1030	0.02258201207	0.07173125756
1031	0.02258098274	0.07171590931
1032	0.02258038229	0.07170234873
1033	0.02257995341	0.07169443939
1034	0.02257995341	0.07168196314
1035	0.02257935296	0.07166488782
1036	0.02257892407	0.07165427691
1037	0.02257798052	0.07163226052
1038	0.02257780896	0.0716142457
1039	0.02257720852	0.07161130095
1040	0.02257695119	0.07159924452
1041	0.02257609341	0.07159431526
1042	0.02257540719	0.07159011581
1043	0.02257472097	0.07158557702
1044	0.02257214763	0.0715804862
1045	0.02257103252	0.07157771974
1046	0.0225703463	0.07157227236
1047	0.02256845919	0.07155803617
1048	0.02256734408	0.07155289629
1049	0.02256580008	0.07154068324
1050	0.0225645992	0.07153825523
1051	0.02256417031	0.07152863077
1052	0.02256279786	0.07151904662
1053	0.02256211164	0.07151231984
1054	0.02256159698	0.07150234696
1055	0.02255945253	0.07149098251
1056	0.02255893787	0.07148246269
1057	0.0225584232	0.07147638296
1058	0.02255747964	0.0714622495
1059	0.02255490631	0.07144239441
1060	0.0225530192	0.0714184789
1061	0.02255259032	0.07140405476
1062	0.02255138943	0.07139180652
1063	0.02255027432	0.07138246747
1064	0.02254993121	0.07137191091
1065	0.02254873032	0.07136234385
1066	0.02254830143	0.07135103449
1067	0.02254598543	0.07133122256
1068	0.02254538499	0.07132031214
1069	0.02254469877	0.0713113503
1070	0.02254478454	0.07129991529
1071	0.02254238277	0.07127909224
1072	0.02254169655	0.07127528098
1073	0.02253920899	0.07126590778
1074	0.02253903744	0.0712587607
1075	0.02253809388	0.07124738328
1076	0.02253749344	0.07124023443
1077	0.022535349	0.07122970862
1078	0.02253466277	0.07122670241
1079	0.02253389077	0.07122074938
1080	0.02253286144	0.07120793548
1081	0.02252394056	0.07120444194
1082	0.02252248234	0.07118274158
1083	0.02252025212	0.07117293538
1084	0.02251562012	0.07115432105
1085	0.02251510546	0.07115025933
1086	0.02251390457	0.07114131469
1087	0.02251287523	0.07113413822
1088	0.02251064501	0.07112896059
1089	0.02250978724	0.07112624929
1090	0.02250927257	0.0711149339
1091	0.0225087579	0.07110417526
1092	0.02250824324	0.07109571536
1093	0.02250747124	0.07107935998
1094	0.02250678502	0.0710718014
1095	0.02250652768	0.0710506513
1096	0.02250652768	0.07104041967
1097	0.02250644191	0.07103194438
1098	0.02250541257	0.07102848289
1099	0.02250515524	0.07102016197
1100	0.02250283924	0.07099969228
1101	0.02250086635	0.07098018212
1102	0.02250043747	0.07097358365
1103	0.02249983702	0.07095617813
1104	0.02249897925	0.07095066079
1105	0.02249786413	0.07094122981
1106	0.02249769258	0.07092421839
1107	0.02249657747	0.07091872889
1108	0.02249537658	0.07091379452
1109	0.02249443303	0.07090524731
1110	0.02249357525	0.07089575806
1111	0.02249203125	0.07088853925
1112	0.0224910877	0.07088131053
1113	0.02248945792	0.07087701132
1114	0.02248894325	0.0708708193
1115	0.02248782814	0.07086538326
1116	0.02248714192	0.07085845067
1117	0.02248671303	0.07084678931
1118	0.02248662725	0.07084338256
1119	0.02248499748	0.0708399103
1120	0.02248233837	0.07083037971
1121	0.02248431126	0.07082042575
1122	0.02248199526	0.07080653061
1123	0.02247401793	0.07079602239
1124	0.02247264549	0.07078270548
1125	0.0224699006	0.07077410914
1126	0.0224675846	0.0707652655
1127	0.02246715571	0.07075154818
1128	0.02246501127	0.07073625758
1129	0.02246458238	0.07072705299
1130	0.02246303838	0.07071362324
1131	0.02246166594	0.07068654527
1132	0.02246123705	0.07066366363
1133	0.02245917839	0.07064859239
1134	0.02245917839	0.07064171722
1135	0.02245789172	0.07063146048
1136	0.02245754861	0.07062338857
1137	0.02245746283	0.07061818678
1138	0.02245737705	0.07060945245
1139	0.02245703394	0.07059841573
1140	0.02245651928	0.07059054971
1141	0.02245480372	0.0705864479
1142	0.02245540417	0.07057882956
1143	0.02245531839	0.07056493882
1144	0.02245540417	0.07055710894
1145	0.02245428906	0.07053750458
1146	0.02245394595	0.07052794996
1147	0.02245386017	0.07052066198
1148	0.0224533455	0.07050878185
1149	0.02245034328	0.07050390022
1150	0.02244982862	0.07049623628
1151	0.02244982862	0.07049000774
1152	0.02244776995	0.07047514414
1153	0.02243799129	0.07046940998
1154	0.0224367904	0.07046209089
1155	0.02243507485	0.07045591197
1156	0.02243447441	0.07045248044
1157	0.02243310196	0.07044991843
1158	0.02243198685	0.07043688209
1159	0.02243172952	0.07042994
1160	0.02243052863	0.07042174185
1161	0.02243044285	0.07041190766
1162	0.02242967085	0.07040331521
1163	0.0224287273	0.07039889633
1164	0.02242761219	0.070385814
1165	0.02242735486	0.07037881928
1166	0.02242666863	0.07036525837
1167	0.02242529619	0.07034714954
1168	0.02242521041	0.07033959783
1169	0.0224225513	0.07032493504
1170	0.02242186508	0.07031938603
1171	0.02242074997	0.07031214985
1172	0.02242057842	0.07030760445
1173	0.02241860553	0.07030003964
1174	0.02241800508	0.07029305546
1175	0.02241628953	0.07028170501
1176	0.02241543175	0.0702730749
1177	0.02241474553	0.07025998357
1178	0.02241405931	0.07025713412
1179	0.02241071398	0.07024978277
1180	0.02240505265	0.07024032234
1181	0.02240488109	0.07022805853
1182	0.02240342287	0.07022107698
1183	0.02240162154	0.07021236842
1184	0.02240170732	0.07020632469
1185	0.02240007754	0.07018610178
1186	0.0223994771	0.07017671565
1187	0.02239861932	0.07016766298
1188	0.02239733266	0.07015963967
1189	0.02239656066	0.07015255569
1190	0.02239527399	0.07013876019
1191	0.02239518821	0.07012242226
1192	0.02239415888	0.07011541814
1193	0.02239338688	0.07011073455
1194	0.02239081355	0.07010105934
1195	0.02239081355	0.07009492497
1196	0.02238995577	0.07009122782
1197	0.02238738244	0.07008212789
1198	0.02238601	0.07007562467
1199	0.02238403711	0.0700660972
